GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; White alone,Margin of Error; White alone,Estimate; Black or African American alone,Margin of Error; Black or African American alone,Estimate; American Indian and Alaska Native alone,Margin of Error; American Indian and Alaska Native alone,Estimate; Asian alone,Margin of Error; Asian alone,Estimate; Native Hawaiian and Other Pacific Islander alone,Margin of Error; Native Hawaiian and Other Pacific Islander alone,Estimate; Some other race alone,Margin of Error; Some other race alone,Estimate; Two or more races:,Margin of Error; Two or more races:,Estimate; Two or more races: - Two races including Some other race,Margin of Error; Two or more races: - Two races including Some other race,"Estimate; Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Two or more races: - Two races excluding Some other race, and three or more races"
1600000US1349756,1349756,"Marietta city, Georgia",59667,7401,28634,3931,17303,3594,0,296,2523,1780,0,296,9690,3876,1517,855,294,307,1223,824
1600000US1367284,1367284,"Roswell city, Georgia",109942,8300,92762,8435,9023,2781,76,123,2840,1511,219,367,3904,2742,1118,795,67,112,1051,761
1600000US1368516,1368516,"Sandy Springs city, Georgia",109321,8784,78657,6156,17432,3640,58,107,4573,2078,0,296,7107,3770,1494,913,0,296,1494,913
1600000US1369000,1369000,"Savannah city, Georgia",121779,6873,46391,3930,70421,4524,251,223,1676,788,0,296,1362,824,1678,927,165,284,1513,884
1600000US1517000,1517000,"Honolulu CDP, Hawaii",352725,11124,73466,5436,5781,2396,792,384,197908,8005,22647,4253,3678,1425,48453,5629,815,534,47638,5517
1600000US1608830,1608830,"Boise City city, Idaho",203548,7540,188726,7615,2871,1390,1159,702,4421,1078,769,464,1765,925,3837,1215,294,310,3543,1167
1600000US1656260,1656260,"Nampa city, Idaho",83219,5190,75693,5053,952,810,668,597,382,478,303,505,3077,1465,2144,860,409,340,1735,772
1600000US1702154,1702154,"Arlington Heights village, Illinois",79041,5310,69489,5432,234,178,0,265,5546,2276,0,265,2127,2332,1645,1185,186,240,1459,1121
1600000US1703012,1703012,"Aurora city, Illinois",185646,10466,119966,9351,17074,4100,202,194,11202,3389,0,265,32610,6034,4592,1964,2462,1712,2130,1190
1600000US1706613,1706613,"Bloomington city, Illinois",72974,3510,57756,3392,8247,1385,71,72,3594,620,0,265,1152,920,2154,1155,0,265,2154,1155
1600000US1707133,1707133,"Bolingbrook village, Illinois",69806,7021,38586,5017,16078,3858,67,113,7437,2010,0,265,5442,3263,2196,1374,413,443,1783,1279
1600000US1712385,1712385,"Champaign city, Illinois",76061,3967,54254,3770,13084,2075,0,265,7404,1483,0,265,424,290,895,443,204,241,691,394
1600000US1714000,1714000,"Chicago city, Illinois",2737996,31591,1012608,19580,955603,15960,5471,1525,134163,8762,1268,769,582473,21033,46410,5551,18956,3897,27454,3449
1600000US1714351,1714351,"Cicero town, Illinois",90642,9042,20889,3855,3494,1751,179,223,833,919,0,265,63029,8987,2218,1468,1233,1001,985,1059
1600000US1718823,1718823,"Decatur city, Illinois",71602,2804,52331,2885,15011,1366,49,81,904,271,0,265,424,313,2883,1389,295,256,2588,1372
1600000US1723074,1723074,"Elgin city, Illinois",103607,8565,62214,6567,7501,2657,0,265,6130,1870,0,265,25663,6216,2099,1497,768,657,1331,1328
1600000US1724582,1724582,"Evanston city, Illinois",66600,4831,46954,3931,11957,3108,40,69,4360,1080,0,265,1942,802,1347,571,285,233,1062,515
1600000US1738570,1738570,"Joliet city, Illinois",146219,8775,97611,7941,22948,4162,87,110,1437,904,0,265,20728,3887,3408,1868,349,270,3059,1837
